House Type,Number of Stories,Soft Story,SAT1(g),Code Type,Nonelastic_SD(in),Neighborhood ,,,,,,
0,2,0,0.262453108,2,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,2,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,2,0,0.262453108,3,0.871498405,3,,,,,,
1,1,0,0.195350146,3,0.385790733,3,,,,,,
0,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,2,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.225861876,2,0.749994032,3,,,,,,
1,2,0,0.225861876,3,0.749994032,3,,,,,,
0,1,0,0.146740267,3,0.289792644,3,,,,,,
0,2,0,0.225861876,3,0.749994032,3,,,,,,
1,2,0,0.225861876,3,0.749994032,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,2,0,0.262453108,3,0.871498405,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
1,3,0,0.268949276,3,0.881925769,3,,,,,,
0,2,0,0.262453108,1,0.871498405,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
1,2,0,0.262453108,2,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,2,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,1,0,0.195350146,2,0.385790733,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
1,2,0,0.262453108,3,0.871498405,3,,,,,,
0,1,0,0.195350146,3,0.385790733,3,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
1,2,0,0.144910056,2,0.481186462,4,,,,,,
1,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,1,0.490606906,4,,,,,,
1,2,0,0.147747037,2,0.490606906,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,2,0.490606906,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
1,2,0,0.147747037,2,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,1,0.490606906,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
0,2,0,0.147747037,3,0.490606906,4,,,,,,
1,2,0,0.147747037,2,0.490606906,4,,,,,,
1,2,0,0.147747037,2,0.490606906,4,,,,,,
1,2,0,0.147747037,3,0.490606906,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
1,2,0,0.147747037,1,0.490606906,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,2,0,0.147747037,1,0.490606906,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
0,2,0,0.147747037,2,0.490606906,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.103137384,1,0.20368271,4,,,,,,
0,1,0,0.103137384,3,0.20368271,4,,,,,,
0,1,0,0.103137384,2,0.20368271,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
1,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
1,2,1,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
1,2,0,0.144910056,1,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,1,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
1,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,1,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,2,0,0.144910056,3,0.481186462,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,1,0,0.106169452,2,0.209670643,4,,,,,,
0,1,0,0.106169452,3,0.209670643,4,,,,,,
0,2,0,0.144910056,2,0.481186462,4,,,,,,
